periodo,datetime,CO2_ppm,AQI,CO_ppm,SO2_ppm,O3_ppm,NO2_ppm,PM2_5_ugm3,temp_C,hum_pct,Bat_pct
P1,2025-11-09 00:20:49,-0.3777148376835206,1,-0.3769911795231478,-0.46835667362420963,0.02359203309274438,0.16468561636459056,-0.4416518984932276,0.30066445182724255,0.711864406779661,0.9360902255639096
P1,2025-11-09 00:21:50,-0.37314954816902074,2,-0.3769911795231478,-0.46835667362420963,0.06914998552372004,0.16468561636459056,-0.37840748040097455,0.3023255813953489,0.7105606258148631,0.9360902255639096
P1,2025-11-09 00:22:50,-0.37321830252917887,1,-0.38008045241809985,-0.46835667362420963,0.02359203309274438,0.11783412240457579,-0.37840748040097455,0.3023255813953489,0.711864406779661,0.93734335839599
P1,2025-11-09 00:23:52,-0.3827889094631907,1,-0.38008045241809985,-0.46835667362420963,0.06914998552372004,0.21153711032460537,-0.37840748040097455,0.3023255813953489,0.7131681877444589,0.9360902255639096
P1,2025-11-09 00:24:53,-0.38402648794603705,1,-0.3808527706418378,-0.46835667362420963,0.11470793795469554,0.16468561636459056,-0.31516306230872154,0.3023255813953489,0.7131681877444589,0.9360902255639096
P1,2025-11-09 00:25:55,-0.3911356887863878,1,-0.38316972531305177,-0.499439374390255,0.02359203309274438,0.11783412240457579,-0.5048963165854806,0.3023255813953489,0.7144719687092568,0.93734335839599
P1,2025-11-09 00:26:57,-0.40402025588002166,1,-0.3839420435367898,-0.46835667362420963,0.11470793795469554,0.024131134484546207,-0.5048963165854806,0.3023255813953489,0.7157757496740547,0.9385964912280701
P1,2025-11-09 00:27:58,-0.39328082482332155,1,-0.38625899820800375,-0.499439374390255,0.06914998552372004,0.11783412240457579,-0.37840748040097455,0.3023255813953489,0.7157757496740547,0.9385964912280701
P1,2025-11-09 00:29:00,-0.381675088828629,1,-0.3870313164317417,-0.499439374390255,0.02359203309274438,0.024131134484546207,-0.4416518984932276,0.3023255813953489,0.7144719687092568,0.9398496240601503
P1,2025-11-09 00:30:01,-0.37906242314262,1,-0.38625899820800375,-0.499439374390255,0.02359203309274438,0.024131134484546207,-0.4416518984932276,0.3023255813953489,0.7157757496740547,0.9398496240601503
P1,2025-11-09 00:31:02,-0.39304705999878387,1,-0.38625899820800375,-0.499439374390255,-0.02196591933823112,0.024131134484546207,-0.4416518984932276,0.3023255813953489,0.7144719687092568,0.9398496240601503
P1,2025-11-09 00:32:02,-0.3644452461730012,2,-0.38780363465547957,-0.499439374390255,0.02359203309274438,0.07098262844456099,-0.37840748040097455,0.3023255813953489,0.7157757496740547,0.9398496240601503
P1,2025-11-09 00:33:03,-0.3764635083286426,1,-0.38780363465547957,-0.499439374390255,0.02359203309274438,0.07098262844456099,-0.37840748040097455,0.3023255813953489,0.7157757496740547,0.9398496240601503
P1,2025-11-09 00:34:04,-0.3802449981373398,1,-0.38780363465547957,-0.499439374390255,0.02359203309274438,0.07098262844456099,-0.4416518984932276,0.3023255813953489,0.7157757496740547,0.9398496240601503
P1,2025-11-09 00:35:05,-0.3987674227639404,1,-0.38934827110295567,-0.499439374390255,-0.02196591933823112,0.07098262844456099,-0.4416518984932276,0.3023255813953489,0.7157757496740547,0.9398496240601503
